imdb_id,principals_id,category
tt9601220,nm7549676,actress
tt9601220,nm4545599,actor
tt9601220,nm2698115,actress
tt9601220,nm5760167,actor
tt9601220,nm3026217,actress
tt9601220,nm4337039,actor
tt9601220,nm3026487,actress
tt9601220,nm1494818,director
tt9601220,nm1494818,writer
tt3722070,nm0001749,actress
tt3722070,nm0421105,actor
tt3722070,nm0000980,actor
tt3722070,nm5297113,actress
tt3722070,nm0006070,actor
tt3722070,nm3137699,actor
tt3722070,nm1756674,actor
tt3722070,nm0277525,actress
tt3722070,nm0019885,actor
tt3722070,nm7838211,actor
tt3722070,nm0405336,director
tt3722070,nm0003141,writer
tt0181322,nm0026364,actor
tt0181322,nm0055629,actor
tt0181322,nm0065525,actor
tt0181322,nm2264342,actress
tt0181322,nm0071345,actor
tt0181322,nm0072840,actor
tt0181322,nm0119402,actress
tt0181322,nm6721825,actor
tt0181322,nm0190189,actress
tt0181322,nm0583754,director
tt0181322,nm0611967,writer
tt3110770,nm0004805,actor
tt3110770,nm0004979,actor
tt3110770,nm0001542,actor
tt3110770,nm0164868,actor
tt3110770,nm1072449,actor
tt3110770,nm0641389,actor
tt3110770,nm2070606,actor
tt3110770,nm5761958,actress
tt3110770,nm7174108,actress
tt3110770,nm0004805,director
tt3110770,nm0376247,director
tt3110770,nm0004805,writer
tt3110770,nm0376247,writer
tt21348598,nm3228320,actor
tt21348598,nm0167388,actor
tt21348598,nm2864046,actress
tt21348598,nm2650819,actress
tt21348598,nm4473893,actor
tt21348598,nm11436471,actress
tt21348598,nm0099521,actor
tt21348598,nm12426643,actress
tt21348598,nm8692750,actor
tt21348598,nm3224532,actor
tt21348598,nm1662707,director
tt21348598,nm1662707,writer
tt0117589,nm0001758,actor
tt0117589,nm0000950,actress
tt0117589,nm0517642,actress
tt0117589,nm0750718,actress
tt0117589,nm0001399,actress
tt0117589,nm0077397,actress
tt0117589,nm0042475,actress
tt0117589,nm0743605,actor
tt0117589,nm0544334,actress
tt0117589,nm0177267,actor
tt0117589,nm0005139,director
tt0117589,nm0005139,writer
tt3110958,nm0251986,actor
tt3110958,nm0749263,actor
tt3110958,nm0000437,actor
tt3110958,nm2002649,actor
tt3110958,nm0705356,actor
tt3110958,nm0135221,actress
tt3110958,nm1727100,actor
tt3110958,nm0005125,actress
tt3110958,nm0000323,actor
tt3110958,nm0000151,actor
tt3110958,nm0160840,director
tt3110958,nm0004412,writer
tt3110958,nm1095804,writer
tt3110958,nm0945026,writer
tt3110958,nm3242689,writer
tt9602472,nm3419668,actress
tt9602472,nm3573977,actress
tt9602472,nm4869521,actress
tt9602472,nm3399361,actor
tt9602472,nm8485169,actress
tt9602472,nm6672891,actress
tt9602472,nm3319531,actor
tt9602472,nm10635747,actress
tt9602472,nm13478914,actress
tt9602472,nm13423729,actress
tt9602472,nm3573977,director
tt9602472,nm3584680,director
tt9602472,nm3584680,writer
tt9602472,nm3573977,writer
tt0238660,nm0571565,actor
tt0238660,nm0487743,actress
tt0238660,nm0571160,actress
tt0238660,nm0587950,actor
tt0238660,nm0303365,actor
tt0238660,nm0341647,actor
tt0238660,nm0694370,actor
tt0238660,nm0001015,actor
tt0238660,nm0315466,actress
tt0238660,nm0550501,actor
tt0238660,nm0370510,director
tt0238660,nm0138455,writer
tt0238660,nm0370510,writer
tt0238660,nm0562707,writer
tt9606374,nm0000195,actor
tt9606374,nm0429069,actress
tt9606374,nm0005541,actor
tt9606374,nm3725055,actress
tt9606374,nm2809577,actress
tt9606374,nm10701751,actress
tt9606374,nm9193673,actress
tt9606374,nm9193672,actress
tt9606374,nm0000828,actress
tt9606374,nm8943180,actress
tt9606374,nm0001068,director
tt9606374,nm0001068,writer
tt21352380,nm2847812,actor
tt21352380,nm3214170,actor
tt21352380,nm4374524,actress
tt21352380,nm0023832,actor
tt21352380,nm1228072,actor
tt21352380,nm4714676,actress
tt21352380,nm2838012,actress
tt21352380,nm3447958,actor
tt21352380,nm0495947,actress
tt21352380,nm4875991,actress
tt21352380,nm0619923,director
tt21352380,nm0865918,director
tt21352380,nm0619923,writer
tt21352380,nm0865918,writer
tt0114478,nm0000172,actor
tt0114478,nm0000458,actor
tt0114478,nm0002064,actor
tt0114478,nm0959242,actor
tt0114478,nm0315342,actor
tt0114478,nm0364813,actor
tt0114478,nm0042298,actor
tt0114478,nm0674782,actor
tt0114478,nm0640055,actress
tt0114478,nm0034519,actor
tt0114478,nm0911061,director
tt0114478,nm0000808,writer
tt0117628,nm0122653,actor
tt0117628,nm0000098,actress
tt0117628,nm0001498,actor
tt0117628,nm0569458,actor
tt0117628,nm0000827,actress
tt0117628,nm0000139,actress
tt0117628,nm0566663,actor
tt0117628,nm0005182,actress
tt0117628,nm0001605,actress
tt0117628,nm0319036,actress
tt0117628,nm0122653,director
tt0117628,nm0122653,writer
tt0181618,nm0057363,actress
tt0181618,nm0228336,actor
tt0181618,nm0004908,actress
tt0181618,nm0323344,actress
tt0181618,nm0363673,actor
tt0181618,nm0377701,actress
tt0181618,nm0001404,actress
tt0181618,nm0001413,actress
tt0181618,nm0575198,actress
tt0181618,nm0625645,actress
tt0181618,nm0578857,director
tt0181618,nm0578857,writer
tt0238924,nm0001085,actor
tt0238924,nm0540441,actress
tt0238924,nm0386472,actor
tt0238924,nm0000352,actor
tt0238924,nm0724593,actor
tt0238924,nm0519222,actor
tt0238924,nm0000149,actress
tt0238924,nm0108698,actor
tt0238924,nm0801199,actor
tt0238924,nm0564350,actress
tt0238924,nm0136775,director
tt0238924,nm0297626,writer
tt0238924,nm0830969,writer
tt0238924,nm0678104,writer
tt0114550,nm0246585,actor
tt0114550,nm0919867,actor
tt0114550,nm0179076,actor
tt0114550,nm0100384,actor
tt0114550,nm0534398,actor
tt0114550,nm0711865,actor
tt0114550,nm0263880,actor
tt0114550,nm0264506,actor
tt0114550,nm0568444,actor
tt0114550,nm0350079,actor
tt0114550,nm0277439,director
tt0114550,nm0086333,writer
tt0114550,nm0239260,writer
tt0181739,nm0000401,actor
tt0181739,nm0001674,actor
tt0181739,nm0001383,actor
tt0181739,nm0005275,actress
tt0181739,nm0000638,actor
tt0181739,nm0000165,actor
tt0181739,nm0005376,actor
tt0181739,nm1074339,actor
tt0181739,nm1074292,actor
tt0181739,nm0127361,actor
tt0181739,nm0125803,director
tt0181739,nm0268380,director
tt0181739,nm0405190,writer
tt9617582,nm0387702,director
tt9617582,nm0003474,director
tt9617582,nm0004980,writer
tt2139881,nm0000234,actress
tt2139881,nm0736622,actor
tt2139881,nm2053085,actress
tt2139881,nm6578009,actor
tt2139881,nm2201027,actor
tt2139881,nm0644022,actor
tt2139881,nm0785227,actor
tt2139881,nm1320827,actor
tt2139881,nm1941571,actor
tt2139881,nm0002907,actor
tt2139881,nm1349522,director
tt2139881,nm1003839,writer
tt2139881,nm2176283,writer
tt0117705,nm0003044,actor
tt0117705,nm0001431,actor
tt0117705,nm0005337,actress
tt0117705,nm0913502,actor
tt0117705,nm1034047,actor
tt0117705,nm0108780,actress
tt0117705,nm0358650,actor
tt0117705,nm0083399,actor
tt0117705,nm0000195,actor
tt0117705,nm0058175,actor
tt0117705,nm0701592,director
tt0117705,nm1080144,writer
tt0117705,nm0748874,writer
tt0117705,nm0365390,writer
tt0117705,nm0918339,writer
tt0181875,nm0001082,actor
tt0181875,nm0297578,actor
tt0181875,nm0005028,actress
tt0181875,nm0000531,actress
tt0181875,nm0005134,actor
tt0181875,nm0221046,actress
tt0181875,nm0029400,actor
tt0181875,nm0001593,actress
tt0181875,nm0000103,actress
tt0181875,nm0852965,actor
tt0181875,nm0001081,director
tt0181875,nm0001081,writer
tt0239986,nm0122653,actor
tt0239986,nm0001287,actress
tt0239986,nm0050165,actress
tt0239986,nm0132732,actor
tt0239986,nm0197453,actress
tt0239986,nm0206257,actress
tt0239986,nm0236410,actress
tt0239986,nm0001199,actor
tt0239986,nm0336772,actress
tt0239986,nm0422040,actor
tt0239986,nm0122653,director
tt0239986,nm0122653,writer
tt3741632,nm0000545,actress
tt3741632,nm0000661,actor
tt3741632,nm1605114,actor
tt3741632,nm0597223,actress
tt3741632,nm0412374,actress
tt3741632,nm0339793,actor
tt3741632,nm2245226,actress
tt3741632,nm1456554,actor
tt3741632,nm5655013,actress
tt3741632,nm2603498,actor
tt3741632,nm0899501,director
tt3741632,nm2980285,writer
tt3741632,nm1802437,writer
tt3741632,nm0002180,writer
tt3741632,nm1154102,writer
tt9621284,nm0401264,actor
tt9621284,nm4862056,actress
tt9621284,nm3890987,actor
tt9621284,nm0568385,actor
tt9621284,nm7438321,actress
tt9621284,nm0636235,actor
tt9621284,nm0004051,actor
tt9621284,nm0000538,actor
tt9621284,nm2312662,actress
tt9621284,nm4648862,actor
tt9621284,nm3102488,director
tt9621284,nm3102488,writer
tt0183503,nm0341737,actress
tt0183503,nm0730993,actor
tt0183503,nm0936087,actor
tt0183503,nm0832227,actress
tt0183503,nm0521307,actor
tt0183503,nm0838392,actor
tt0183503,nm0295958,actress
tt0183503,nm0932028,actor
tt0183503,nm0120775,actress
tt0183503,nm0821318,actor
tt0183503,nm0006729,director
tt0183503,nm0006729,writer
tt0240149,nm0785664,actor
tt0240149,nm0782565,actress
tt0240149,nm0746085,actor
tt0240149,nm0682692,actor
tt0240149,nm0075807,actor
tt0240149,nm0079284,actress
tt0240149,nm0744384,actor
tt0240149,nm0150061,actor
tt0240149,nm1229184,actor
tt0240149,nm1229731,actor
tt0240149,nm0137228,director
tt0240149,nm0137228,writer
tt0240149,nm0039903,writer
tt2140373,nm0000668,actress
tt2140373,nm0000158,actor
tt2140373,nm4003520,actress
tt2140373,nm0268199,actor
tt2140373,nm2235721,actress
tt2140373,nm0316079,actor
tt2140373,nm0925966,actor
tt2140373,nm1145983,actor
tt2140373,nm0005403,actor
tt2140373,nm5339265,actress
tt2140373,nm0359387,director
tt2140373,nm0545150,writer
tt2140373,nm0810055,writer
tt0114681,nm0000173,actress
tt0114681,nm0000369,actor
tt0114681,nm0001618,actor
tt0114681,nm0000729,actor
tt0114681,nm0001152,actress
tt0114681,nm0284315,actress
tt0114681,nm0000445,actor
tt0114681,nm0001431,actor
tt0114681,nm0001748,actor
tt0114681,nm0852466,actress
tt0114681,nm0001814,director
tt0114681,nm0562767,writer
tt0114681,nm0377750,writer
tt0183505,nm0000120,actor
tt0183505,nm0000250,actress
tt0183505,nm0026364,actor
tt0183505,nm0115236,actor
tt0183505,nm0594302,actor
tt0183505,nm0177933,actor
tt0183505,nm0101365,actor
tt0183505,nm0420955,actor
tt0183505,nm0001233,actor
tt0183505,nm0148808,actor
tt0183505,nm0125803,director
tt0183505,nm0268380,director
tt0183505,nm0268380,writer
tt0183505,nm0148808,writer
tt0183505,nm0125803,writer
tt1560139,nm2034752,actor
tt1560139,nm3725110,actor
tt1560139,nm0169806,actor
tt1560139,nm3724719,actress
tt1560139,nm3723647,actress
tt1560139,nm3724306,actress
tt1560139,nm3724832,actor
tt1560139,nm3724744,actor
tt1560139,nm3724969,actress
tt1560139,nm12644559,actor
tt1560139,nm0169806,director
tt1560139,nm0169806,writer
tt0183869,nm0618651,actor
tt0183869,nm0225899,actor
tt0183869,nm0803558,actress
tt0183869,nm0182839,actress
tt0183869,nm0267188,actor
tt0183869,nm0003133,actor
tt0183869,nm0864257,actress
tt0183869,nm0269188,actor
tt0183869,nm1045521,actor
tt0183869,nm0793696,actress
tt0183869,nm0470443,director
tt0183869,nm0000108,writer
tt0240468,nm0644203,actor
tt0240468,nm0497735,actor
tt0240468,nm1120573,actor
tt0240468,nm0876611,actress
tt0240468,nm9313032,actor
tt0240468,nm0644203,director
tt0240468,nm0644203,writer
tt1560220,nm0000437,actor
tt1560220,nm0251986,actor
tt1560220,nm1297015,actress
tt1560220,nm1113550,actress
tt1560220,nm3614913,actress
tt1560220,nm2240326,actor
tt1560220,nm0206257,actress
tt1560220,nm0005561,actor
tt1560220,nm3042755,actor
tt1560220,nm6231894,actress
tt1560220,nm0281508,director
tt1560220,nm1014201,writer
tt1560220,nm1116660,writer
tt1560220,nm1709264,writer
tt0114694,nm0000394,actor
tt0114694,nm0005450,actor
tt0114694,nm0001133,actor
tt0114694,nm0000137,actress
tt0114694,nm0000101,actor
tt0114694,nm0000689,actress
tt0114694,nm0564921,actor
tt0114694,nm0340260,actor
tt0114694,nm0088227,actor
tt0114694,nm0877307,actor
tt0114694,nm0781842,director
tt0114694,nm0877425,writer
tt0114694,nm0877901,writer
tt0117802,nm0000681,actor
tt0117802,nm0001287,actress
tt0117802,nm0269463,actor
tt0117802,nm0515296,actor
tt0117802,nm0887187,actor
tt0117802,nm0246373,actor
tt0117802,nm0552172,actress
tt0117802,nm0124997,actress
tt0117802,nm0486728,actress
tt0117802,nm0512420,actress
tt0117802,nm0510731,director
tt0117802,nm0269463,writer
tt0240890,nm0000131,actor
tt0240890,nm0000295,actress
tt0240890,nm0005315,actor
tt0240890,nm0005256,actress
tt0240890,nm0506405,actor
tt0240890,nm0492107,actress
tt0240890,nm0345380,actor
tt0240890,nm1152476,actor
tt0240890,nm1056824,actor
tt0240890,nm0817102,actor
tt0240890,nm0155093,director
tt0240890,nm0458884,writer
tt3758708,nm0019885,actor
tt3758708,nm5163306,actor
tt3758708,nm5406988,actor
tt3758708,nm7861494,actress
tt3758708,nm8339082,actress
tt3758708,nm1345685,actor
tt3758708,nm0548412,actor
tt3758708,nm3165161,actress
tt3758708,nm2791401,actor
tt3758708,nm0869871,actor
tt3758708,nm1837403,director
tt3758708,nm0000410,writer
tt3758708,nm6083315,writer
tt3758708,nm2303237,writer
tt3758708,nm1375061,writer
tt9648886,nm0267042,actress
tt9648886,nm7573814,actor
tt9648886,nm10047959,actress
tt9648886,nm6573023,actress
tt9648886,nm1311741,actor
tt9648886,nm1388135,actress
tt9648886,nm0765974,actor
tt9648886,nm3156150,actress
tt9648886,nm6667874,actor
tt9648886,nm10847832,actor
tt9648886,nm9957570,director
tt9648886,nm1444949,writer
tt9648886,nm9957570,writer
tt2140577,nm1443740,actress
tt2140577,nm2159926,actor
tt2140577,nm0515296,actor
tt2140577,nm0002253,actor
tt2140577,nm1951390,actress
tt2140577,nm0195781,actress
tt2140577,nm1869029,actor
tt2140577,nm1835952,actress
tt2140577,nm4678005,actor
tt2140577,nm0005158,actress
tt2140577,nm2534923,director
tt2140577,nm2534923,writer
tt0114709,nm0000158,actor
tt0114709,nm0000741,actor
tt0114709,nm0725543,actor
tt0114709,nm0001815,actor
tt0114709,nm0001728,actor
tt0114709,nm0001652,actor
tt0114709,nm0001633,actress
tt0114709,nm0606658,actor
tt0114709,nm0902184,actor
tt0114709,nm0582418,actress
tt0114709,nm0005124,director
tt0114709,nm0005124,writer
tt0114709,nm0230032,writer
tt0114709,nm0004056,writer
tt0114709,nm0710020,writer
tt0348333,nm0005351,actor
tt0348333,nm0267506,actress
tt0348333,nm0197855,actor
tt0348333,nm0519043,actor
tt0348333,nm0462712,actor
tt0348333,nm0350079,actor
tt0348333,nm0564277,actor
tt0348333,nm1291974,actress
tt0348333,nm0070810,actor
tt0348333,nm0005513,actress
tt0348333,nm1301035,director
tt0348333,nm1301035,writer
tt0242024,nm0887356,actor
tt0242024,nm0664203,actor
tt0242024,nm0196683,actor
tt0242024,nm0402115,actor
tt0242024,nm0784911,actor
tt0242024,nm0504882,actor
tt0242024,nm0721460,actress
tt0242024,nm0459951,actress
tt0242024,nm0219686,actress
tt0242024,nm0210302,actress
tt0242024,nm0894178,director
tt0242024,nm0892400,writer
tt0242024,nm0018636,writer
tt0242024,nm0210916,writer
tt3122842,nm2832695,actress
tt3122842,nm0189200,actor
tt3122842,nm2418343,actor
tt3122842,nm3743285,actress
tt3122842,nm2564938,actress
tt3122842,nm2467724,actress
tt3122842,nm0771493,actor
tt3122842,nm1414227,actress
tt3122842,nm0640034,actress
tt3122842,nm3690165,actor
tt3122842,nm1646016,director
tt3122842,nm1646016,writer
tt3122842,nm3598014,writer
tt2140619,nm1886602,actor
tt2140619,nm3006818,actress
tt2140619,nm1221906,actress
tt2140619,nm3264596,actor
tt2140619,nm2088745,actor
tt2140619,nm4884880,actor
tt2140619,nm2860923,actress
tt2140619,nm0795290,actor
tt2140619,nm1628079,actress
tt2140619,nm0000725,actress
tt2140619,nm0629658,director
tt2140619,nm3472302,writer
tt3759416,nm0136789,actor
tt3759416,nm0222088,actor
tt3759416,nm0480850,actor
tt3759416,nm1594248,actor
tt3759416,nm0149260,actor
tt3759416,nm0783879,actor
tt3759416,nm1995246,actress
tt3759416,nm0671844,actor
tt3759416,nm0040005,actor
tt3759416,nm0603586,actor
tt3759416,nm3088151,director
tt3759416,nm0331453,writer
tt3759416,nm0879853,writer
tt3759416,nm1594248,writer
tt3759416,nm3088151,writer
tt1563742,nm0220240,actor
tt1563742,nm0267506,actress
tt1563742,nm0519456,actress
tt1563742,nm0001314,actor
tt1563742,nm0001436,actress
tt1563742,nm0735440,actor
tt1563742,nm2019219,actor
tt1563742,nm6288651,actress
tt1563742,nm4865040,actress
tt1563742,nm8433907,actress
tt1563742,nm0338576,director
tt1563742,nm1462097,writer
tt1563742,nm0338576,writer
tt1563742,nm0228908,writer
tt3760922,nm0889522,actress
tt3760922,nm0179173,actor
tt3760922,nm0176073,actor
tt3760922,nm0443577,actress
tt3760922,nm0551908,actress
tt3760922,nm0137140,actress
tt3760922,nm0004909,actor
tt3760922,nm4502102,actress
tt3760922,nm1842974,actor
tt3760922,nm0541909,actor
tt3760922,nm0428600,director
tt3760922,nm0889522,writer
tt21426456,nm0541082,actress
tt21426456,nm2776607,actor
tt21426456,nm3520615,actress
tt21426456,nm3916460,actor
tt21426456,nm3594330,actor
tt21426456,nm4787013,actress
tt21426456,nm6980206,actor
tt21426456,nm1985974,actor
tt21426456,nm2917195,actress
tt21426456,nm1388685,actor
tt21426456,nm3199918,director
tt21426456,nm3199918,writer
tt0117887,nm0000158,actor
tt0117887,nm0000239,actress
tt0117887,nm0000234,actress
tt0117887,nm0779866,actor
tt0117887,nm0000628,actor
tt0117887,nm0001872,actor
tt0117887,nm0256121,actor
tt0117887,nm0044762,actor
tt0117887,nm0000610,actor
tt0117887,nm0254760,actor
tt0117887,nm0000158,director
tt0117887,nm0000158,writer
tt0114733,nm0421496,actress
tt0114733,nm0444687,actor
tt0114733,nm0585741,actor
tt0114733,nm0065894,actor
tt0114733,nm0316601,actor
tt0114733,nm0348231,actor
tt0114733,nm0004193,actress
tt0114733,nm0501437,actor
tt0114733,nm0002888,actor
tt0114733,nm0113558,actor
tt0114733,nm0442207,director
tt0114733,nm0348181,writer
tt0114733,nm0442207,writer
tt0114733,nm0214311,writer
tt0114733,nm0337950,writer
tt1564367,nm0001191,actor
tt1564367,nm0000098,actress
tt1564367,nm2395937,actress
tt1564367,nm0000173,actress
tt1564367,nm0841910,actor
tt1564367,nm1933128,actress
tt1564367,nm3838034,actor
tt1564367,nm0559986,actor
tt1564367,nm0005265,actor
tt1564367,nm0237222,actress
tt1564367,nm0240797,director
tt1564367,nm1615610,writer
tt1564367,nm0000251,writer
tt1564367,nm0224634,writer
tt1564367,nm0123242,writer
tt0184894,nm0000329,actor
tt0184894,nm0005562,actor
tt0184894,nm0005154,actress
tt0184894,nm0581266,actress
tt0184894,nm0950619,actor
tt0184894,nm0075359,actor
tt0184894,nm0950552,actor
tt0184894,nm0191284,actor
tt0184894,nm0155213,actor
tt0184894,nm0001064,actor
tt0184894,nm0223359,director
tt0184894,nm0587692,writer
tt0184894,nm0332184,writer
tt0242994,nm0050210,actress
tt0242994,nm0144812,actor
tt0242994,nm0059974,actress
tt0242994,nm0288271,actress
tt0242994,nm0746164,actress
tt0242994,nm0094782,actor
